1570789556237329210	,BO2026032252643477210205	,HJCAEB==500000066940001031==6373598274380194	,	,2026-03-22 17:06:03,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.17,2970.62,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号3290204965615126752(3290204965615126752)_扣款）	
1570789676513729210	,2026032210002001210535426406	,20260322012510000000210024547001	,	,2026-03-22 17:06:27,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.42,2970.20,支付宝,其它,1688增值买家保障服务费-3290365812598892391（单笔主订单各SKU子单的总费用）	
1570739322075556561	,2026032223001856561412360417	,T50060NP3292090104933593251	,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	,2026-03-22 17:22:36,**龙(173******90)	,13.11,0.00,2983.31,支付宝,其它,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	
1570727805743823841	,2026032223001823841440306446	,T50060NP3291496251203877561	,黄鸭子儿童沙滩玩具套装海边户外玩沙戏水沙滩桶挖沙工具沙滩铲子	,2026-03-22 17:22:57,滕州市涵梦电子商务科技有限公司(sefmazl@163.com)	,12.30,0.00,2995.61,支付宝,其它,黄鸭子儿童沙滩玩具套装海边户外玩沙戏水沙滩桶挖沙工具沙滩铲子	
1570789583353929210	,2026032210002001210535431358	,FI960100FDO007626032202410310501	,	,2026-03-22 17:22:38,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,2995.59,支付宝,其它,1688增值服务-1688-极速周转-服务费(3292090104933593251)	
1570789534196029210	,2026032210002001210535160647	,FI960100FDO011126032202414068002	,	,2026-03-22 17:22:58,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,2995.57,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291496251203877561)	
1570781069334666501	,2026031222001866501420924026	,T50060NP3289173818495497777	,夏季游泳池潜水玩具鱼雷戏水玩具套装搭配潜水海草	,2026-03-22 17:25:10,2088************0156	,139.10,0.00,3134.67,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:3289173818495497777(3289173818495497777)	
1570795486084888531	,2026031222001888531419429761	,T50060NP5100488964007691317	,正版奥特曼黄鸭沙滩桶玩沙戏水挖沙铲工具套装海边摆摊沙滩套装	,2026-03-22 17:25:17,2088************0156	,8.88,0.00,3143.55,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:5100488964007691317(5100488964007691317)	
1570708242062089271	,2026031222001889271446117741	,T50060NP5100601213013716022	,英文儿童仿真立式方向盘模型多动脑早教电动声光方向盘玩具	,2026-03-22 17:25:17,2088************0156	,35.95,0.00,3179.50,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:5100601213013716022(5100601213013716022)	
1570734767460464561	,2026031222001864561420322047	,T50060NP5100479928483420512	,英文儿童仿真立式方向盘模型多动脑早教电动声光方向盘玩具	,2026-03-22 17:25:18,2088************0156	,35.95,0.00,3215.45,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:5100479928483420512(5100479928483420512)	
1570798569581628341	,2026031223001828341414478961	,T50060NP3289832438031086992	,儿童躲猫猫机关盒认知锻炼宝宝手指灵活安全弹出式开关盒早教玩具	,2026-03-22 17:25:19,2088************0156	,20.56,0.00,3236.01,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:3289832438031086992(3289832438031086992)	
1570789667238629210	,2026032210002001210535262450	,20260322012510000000210023485272	,	,2026-03-22 17:25:35,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.68,3235.33,支付宝,其它,1688增值买家保障服务费-3289851878709273052（单笔主订单各SKU子单的总费用）	
1570789606065229210	,2026032210002001210535085681	,20260322012510000000210024449599	,	,2026-03-22 17:26:05,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.61,3234.72,支付宝,其它,1688增值服务-先采后付服务费:3289851878709273052-恐龙三合一运动机冲天火箭亲子互动套圈	
1570789713098629210	,2026032210002001210535429973	,20260322012510000000210024664897	,	,2026-03-22 17:26:33,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.37,3234.35,支付宝,其它,1688增值服务-先采后付服务费:5099883338337056816-跨境儿童益智抢答器蜂鸣器课堂知识竞赛	
1570789649867729210	,BO2026032252605971210205	,HJCAEB==500000067800015031==6373718703180194	,	,2026-03-22 17:26:34,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.37,3233.98,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:5099883338337056816:5099883338337056816)扣款）	
1570789489731329210	,2026032210002001210535380563	,20260322012510000000210024696166	,	,2026-03-22 17:38:02,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-2.08,3231.90,支付宝,其它,1688增值服务-先采后付服务费:3288492951315905869-跨境电动穿梭冰球悬浮亲子互动对战竞技	
1570789720906329210	,BO2026032252829383210205	,HJCAEB==500000067800015031==6373722235810194	,	,2026-03-22 17:38:03,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-2.28,3229.62,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3288492951315905869:3288492951315905869)扣款）	
1570789492214429210	,2026032210002001210535394646	,20260322012510000000210023780291	,	,2026-03-22 17:38:16,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-1.95,3227.67,支付宝,其它,1688增值买家保障服务费-5100338989907047247（单笔主订单各SKU子单的总费用）	
1570789705056629210	,2026032210002001210535490039	,20260322012510000000210024200566	,	,2026-03-22 17:38:20,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-2.55,3225.12,支付宝,其它,1688增值服务-先采后付服务费:3289554698830928584-跨境新款儿童玩具大吃小三连环游戏套娃	
1570789696993029210	,BO2026032252600591210205	,HJCAEB==500000067800015031==6373721437600194	,	,2026-03-22 17:38:21,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-2.67,3222.45,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3289554698830928584:3289554698830928584)扣款）	
1570789750427229210	,2026032210002001210535233519	,20260322012510000000210024675289	,	,2026-03-22 18:29:54,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.18,3222.27,支付宝,其它,1688增值服务-先采后付服务费:5099448963889773930-temu手指恐龙玩具霸王龙翼龙仿真恐龙手指	
1570789753778029210	,2026032210002001210535226330	,20260322012510000000210024473887	,	,2026-03-22 18:30:10,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.12,3222.15,支付宝,其它,1688增值买家保障服务费-5099448963889773930（单笔主订单各SKU子单的总费用）	
1570789642359729210	,2026032210002001210535444088	,20260322012510000000210025139396	,	,2026-03-22 19:47:40,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.24,3221.91,支付宝,其它,1688增值买家保障服务费-3289720513481242377（单笔主订单各SKU子单的总费用）	
1570789716469529210	,2026032210002001210535390982	,20260322012510000000210025278642	,	,2026-03-22 20:22:58,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.14,3221.77,支付宝,其它,1688增值服务-先采后付服务费:3289711119119534766-新款跨境摇动跷跷板棋盘对战竞答TILT N SHOU	
1570789876106229210	,BO2026032253078843210205	,HJCAEB==500000067800015031==6374035230620194	,	,2026-03-22 20:22:59,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.14,3221.63,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3289711119119534766:3289711119119534766)扣款）	
1570781187881457501	,2026032223001857501402830845	,T50060NP5103297432561965106	,代发包邮儿童乐器小吉他尤克里里迷你四弦可弹奏早教音乐玩具	,2026-03-22 21:35:37,**裕(195******95)	,19.25,0.00,3240.88,支付宝,其它,代发包邮儿童乐器小吉他尤克里里迷你四弦可弹奏早教音乐玩具	
1570789839289529210	,2026032210002001210535413933	,FI960100FDO002326032202410526234	,	,2026-03-22 21:35:38,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,3240.85,支付宝,其它,1688增值服务-1688-极速周转-服务费(5103297432561965106)	
1570780637153472071	,2026032222001872071459848195	,T50060NP3292110192927544286	,跨境儿童仿真喷雾电动洗碗台循环出水钓鱼台厨房洗菜盆戏水玩具	,2026-03-22 23:29:33,**倩(132******26)	,49.00,0.00,3289.85,支付宝,其它,跨境儿童仿真喷雾电动洗碗台循环出水钓鱼台厨房洗菜盆戏水玩具	
1570789915747729210	,2026032210002001210535425993	,FI960100FDO009126032202403895708	,	,2026-03-22 23:29:35,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.09,3289.76,支付宝,其它,1688增值服务-1688-极速周转-服务费(3292110192927544286)	
1570750489147641581	,2026032323001841581408852712	,T50060NP3291519291270253561	,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	,2026-03-23 00:42:53,**芳(183******98)	,12.64,0.00,3302.40,支付宝,其它,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	
1570789694620229210	,2026032310002001210535335033	,FI960100FDO012626032302410606808	,	,2026-03-23 00:42:55,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,3302.38,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291519291270253561)	
1570734906115764561	,2026032022001864561448578155	,T50060NP3291568141645506654	,夏季游泳池潜水玩具鱼雷戏水玩具套装搭配潜水海草	,2026-03-23 01:49:00,2088************0156	,2.65,0.00,3305.03,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:3291568141645506654(3291568141646506654)	
1570744683255238621	,2026032323001838621412656000	,T50060NP3292119264988965190	,蒙氏教具蒙特梭利早教益智敲钉子锤子打桩台玩具儿童专注力训练	,2026-03-23 08:16:23,深圳市前海海亿实业有限公司(qhhaiyi@163.com)	,16.21,0.00,3321.24,支付宝,其它,蒙氏教具蒙特梭利早教益智敲钉子锤子打桩台玩具儿童专注力训练	
1570789796517029210	,2026032310002001210535585566	,FI960100FDO000926032302414472039	,	,2026-03-23 08:16:24,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,3321.21,支付宝,其它,1688增值服务-1688-极速周转-服务费(3292119264988965190)	
1570793876182407351	,2026032323001807351430086115	,T50060NP3292008493137757498	,亚马逊跨境夏季游泳池潜水玩具鱼雷戏水玩具套装搭配潜水海草	,2026-03-23 08:43:29,**飘(150******90)	,9.71,0.00,3330.92,支付宝,其它,亚马逊跨境夏季游泳池潜水玩具鱼雷戏水玩具套装搭配潜水海草	
1570789899369329210	,2026032310002001210535629549	,FI960100FDO006126032302410706370	,	,2026-03-23 08:43:31,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,3330.90,支付宝,其它,1688增值服务-1688-极速周转-服务费(3292008493137757498)	
1570789890981329211	,2022081610002001210211406648|20260323201726442102	,at/671999472	,	,2026-03-23 09:28:19,****号	,3.00,0.00,3333.90,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2363343538526	
1570789890981529210	,2022081610002001210211406648|20260323201726442102	,at/671999472	,	,2026-03-23 09:28:19,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-3.00,3330.90,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2363343538526	
1571151325853400310	,2026031623001800311418354721	,T50060NP3291077964790285768	,大盒diy烤串厨房电饭锅过家家声光魔法仙女棒套装商超节日礼物	,2026-03-23 09:36:05,*纳(177******06)	,0.00,-5.00,3325.90,支付宝,其它,售后退款-2026031623001800311418354721-T50060NP3291077964790285768	
1570746246617325611	,2026032323001825611417487197	,T50060NP3292128444511942397	,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	,2026-03-23 09:40:32,**豪(188******25)	,24.79,0.00,3350.69,支付宝,其它,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	
1570789692746229210	,2026032310002001210535445141	,FI960100FDO003426032302414564352	,	,2026-03-23 09:40:34,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.04,3350.65,支付宝,其它,1688增值服务-1688-极速周转-服务费(3292128444511942397)	
1570740310991994741	,2026031122001894741437378882	,T50060NP5100215509274111219	,跨境电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-23 09:50:29,**霖(683***@qq.com)	,2472.00,0.00,5822.65,支付宝,其它,跨境电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	
1570789766528829210	,2026032310002001210535609115	,20260323012510000000210026854818	,	,2026-03-23 09:50:56,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-13.82,5808.83,支付宝,其它,1688增值买家保障服务费-5100215509274111219（单笔主订单各SKU子单的总费用）	
1570738235579480951	,2026032322001880951418021903	,T50060NP5103434233008891728	,跨境外贸不锈钢伸缩球杆室内户外体育运动儿童高尔夫回弹套装玩具	,2026-03-23 10:09:49,**平(www***@163.com)	,52.25,0.00,5861.08,支付宝,其它,跨境外贸不锈钢伸缩球杆室内户外体育运动儿童高尔夫回弹套装玩具	
1570789835896029210	,2026032310002001210535533522	,FI960100FDO010626032302410846592	,	,2026-03-23 10:09:51,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.09,5860.99,支付宝,其它,1688增值服务-1688-极速周转-服务费(5103434233008891728)	
1570789690282329210	,2026032310002001210535427824	,20260323012510000000210026984929	,	,2026-03-23 10:19:08,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-2.37,5858.62,支付宝,其它,1688增值买家保障服务费-5102129340708856046（单笔主订单各SKU子单的总费用）	
1570785780374166211	,2026032322001866211445625294	,T50060NP3291535743681925176	,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	,2026-03-23 10:20:22,*丹(159******23)	,49.18,0.00,5907.80,支付宝,其它,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	
1570789682820729210	,2026032310002001210535529446	,FI960100FDO010626032302414685893	,	,2026-03-23 10:20:24,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.09,5907.71,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291535743681925176)	
1570789755319929210	,2026032310002001210535511713	,20260323012510000000210027149061	,	,2026-03-23 10:30:39,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.25,5907.46,支付宝,其它,1688增值买家保障服务费-3291288997401817573（单笔主订单各SKU子单的总费用）	
1570789703200429210	,2026032310002001210535498764	,20260323012510000000210026999105	,	,2026-03-23 10:33:02,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.20,5907.26,支付宝,其它,1688增值服务-先采后付服务费:3289806120365619577-复活节绘画蛋 跨境圣诞树儿童Diy手绘球涂	
1570789916541329210	,BO2026032353920892210205	,HJCAEB==500000067800015031==6375020956910194	,	,2026-03-23 10:33:03,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.23,5907.03,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3289806120365619577:3289806120365619577)扣款）	
1570746766213201740	,2026031923001801741406109959	,T50060NP5102031387027724008	,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	,2026-03-23 10:35:12,********店(qih***@163.com)	,0.00,-11.31,5895.72,支付宝,其它,售后退款-2026031923001801741406109959-T50060NP5102031387027724008	
1570789661337429210	,20260323019130101000210079368409	,20260323009130501000210050318919	,	,2026-03-23 10:42:19,****y	,0.00,-5895.72,0.00,支付宝,转账,余额自动转入	
1570789705933729211	,2022081610002001210211406648|20260323208684352102	,at/672047706	,	,2026-03-23 10:46:08,****号	,10.00,0.00,10.00,支付宝,其它,1688保证金-支付-极速到账交易退款 退款单号：TQ380269443920402956	
1570789705933929210	,2022081610002001210211406648|20260323208684352102	,at/672047706	,	,2026-03-23 10:46:08,**娜(156******52)	,0.00,-10.00,0.00,支付宝,其它,1688保证金-支付-极速到账交易退款 退款单号：TQ380269443920402956	
1570777154608976071	,2026032322001876071428573243	,T50060NP5103138674710486642	,黄鸭子儿童沙滩玩具套装海边户外玩沙戏水沙滩桶挖沙工具沙滩铲子	,2026-03-23 11:22:25,**锋(135******88)	,48.03,0.00,48.03,支付宝,其它,黄鸭子儿童沙滩玩具套装海边户外玩沙戏水沙滩桶挖沙工具沙滩铲子	
1570789695900829210	,2026032310002001210535424964	,FI960100FDO009926032302411006023	,	,2026-03-23 11:22:27,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.09,47.94,支付宝,其它,1688增值服务-1688-极速周转-服务费(5103138674710486642)	
1570769763422499021	,2026032322001899021412835598	,T50060NP5102997303492348234	,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	,2026-03-23 11:43:17,**榕(155******69)	,46.58,0.00,94.52,支付宝,其它,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	
1570789707470829210	,2026032310002001210535762584	,FI960100FDO002126032302414816234	,	,2026-03-23 11:43:18,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.08,94.44,支付宝,其它,1688增值服务-1688-极速周转-服务费(5102997303492348234)	
1570790877873658221	,2026032323001858221411412331	,T50060NP3291973249680035251	,恐龙三合一运动机冲天火箭亲子互动套圈神器跳绳带音乐户外玩具	,2026-03-23 11:51:04,汾阳市极创网络科技有限责任公司(chaoyounengli@163.com)	,52.41,0.00,146.85,支付宝,其它,恐龙三合一运动机冲天火箭亲子互动套圈神器跳绳带音乐户外玩具	
1570790816061758221	,2026032323001858221415661753	,T50060NP3291544094353035251	,恐龙三合一运动机冲天火箭亲子互动套圈神器跳绳带音乐户外玩具	,2026-03-23 11:51:30,汾阳市极创网络科技有限责任公司(chaoyounengli@163.com)	,52.41,0.00,199.26,支付宝,其它,恐龙三合一运动机冲天火箭亲子互动套圈神器跳绳带音乐户外玩具	
1570789722644929210	,2026032310002001210535593983	,FI960100FDO003426032302404331780	,	,2026-03-23 11:51:05,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.09,199.17,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291973249680035251)	
1570789730969429210	,2026032310002001210535683160	,FI960100FDO003426032302414885506	,	,2026-03-23 11:51:32,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.09,199.08,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291544094353035251)	
1570789717898029211	,2022081610002001210211406648|20260323189608822102	,at/672156908	,	,2026-03-23 12:14:24,****号	,3.00,0.00,202.08,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2362836180171	
1570789717898229210	,2022081610002001210211406648|20260323189608822102	,at/672156908	,	,2026-03-23 12:14:24,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-3.00,199.08,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2362836180171	
1570769738854499020	,2026032322001899021412835598	,T50060NP5102997303492348234	,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	,2026-03-23 12:32:21,**榕(155******69)	,0.00,-46.58,152.50,支付宝,其它,售后退款-2026032322001899021412835598-T50060NP5102997303492348234	
1570736372221741661	,2026032323001841661411333000	,T50060NP5103041547871380807	,批发甜甜圈女孩玩具女童仿真饰品首饰盒百宝箱过家家儿童玩具礼物	,2026-03-23 13:04:57,**蓓(181******17)	,28.43,0.00,180.93,支付宝,其它,批发甜甜圈女孩玩具女童仿真饰品首饰盒百宝箱过家家儿童玩具礼物	
1570789868896629210	,2026032310002001210535800965	,FI960100FDO007426032302404467772	,	,2026-03-23 13:04:59,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.05,180.88,支付宝,其它,1688增值服务-1688-极速周转-服务费(5103041547871380807)	
1570777189779676071	,2026032322001876071432447965	,T50060NP5103462529182486642	,黄鸭子儿童沙滩玩具套装海边户外玩沙戏水沙滩桶挖沙工具沙滩铲子	,2026-03-23 13:11:50,**锋(135******88)	,28.82,0.00,209.70,支付宝,其它,黄鸭子儿童沙滩玩具套装海边户外玩沙戏水沙滩桶挖沙工具沙滩铲子	
1570789760784129210	,2026032310002001210535751167	,FI960100FDO009926032302414989987	,	,2026-03-23 13:11:51,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.05,209.65,支付宝,其它,1688增值服务-1688-极速周转-服务费(5103462529182486642)	
1570733734590507961	,2026031323001807961438532294	,T50060NP5100727357586571241	,儿童躲猫猫机关盒认知锻炼宝宝手指灵活安全弹出式开关盒早教玩具	,2026-03-23 13:33:18,2088************0156	,20.56,0.00,230.21,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:5100727357586571241(5100727357586571241)	
1570784898399386211	,2026031222001886211457338720	,T50060NP5100319334555657229	,儿童浴室冰淇淋泡泡制造机沐浴洗澡浴室儿童戏水互动玩具	,2026-03-23 13:33:19,2088************0156	,30.55,0.00,260.76,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:5100319334555657229(5100319334555657229)	
1570784739136186211	,2026031222001886211457800801	,T50060NP5100635665902657229	,儿童浴室冰淇淋泡泡制造机沐浴洗澡浴室儿童戏水互动玩具	,2026-03-23 13:33:19,2088************0156	,30.55,0.00,291.31,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:5100635665902657229(5100635665902657229)	
1570734921570456651	,2026031222001856651401853291	,T50060NP5100639985783389743	,新款儿童益智手指抽抽乐趣味按压抓握宝宝婴儿螃蟹拉拉乐玩具	,2026-03-23 13:33:19,2088************0156	,16.28,0.00,307.59,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:5100639985783389743(5100639985783389743)	
1570746615645011731	,2026031223001811731450021039	,T50060NP3290294605859848995	,英文儿童仿真立式方向盘模型多动脑早教电动声光方向盘玩具	,2026-03-23 13:33:20,2088************0156	,35.95,0.00,343.54,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:3290294605859848995(3290294605859848995)	
1570735428407894981	,2026031322001894981448474979	,T50060NP3289922330346877386	,新款儿童益智手指抽抽乐趣味按压抓握宝宝婴儿螃蟹拉拉乐玩具	,2026-03-23 13:33:20,2088************0156	,16.28,0.00,359.82,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:3289922330346877386(3289922330346877386)	
1570795053474582391	,2026031322001882391433901182	,T50060NP3289943606072831853	,儿童浴室冰淇淋泡泡制造机沐浴洗澡浴室儿童戏水互动玩具	,2026-03-23 13:33:21,2088************0156	,30.55,0.00,390.37,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:3289943606072831853(3289943606072831853)	
1570720265131841801	,2026031323001841801409265165	,T50060NP3290366353872735970	,婴儿童戏水玩具吸盘转转乐黄鸭水车浴室花洒男女宝宝洗澡玩具	,2026-03-23 13:33:25,2088************0156	,14.57,0.00,404.94,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:3290366353872735970(3290366353872735970)	
1570789862779629210	,BO2026032354431830210205	,HJCAEB==500000066940001031==6375604907950194	,	,2026-03-23 13:33:17,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.17,404.77,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号5100321026881770809(5100321026881770809)_扣款）	
1570789897777129210	,BO2026032354306644210205	,HJCAEB==500000067800015031==6375592823700194	,	,2026-03-23 13:33:17,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.18,404.59,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:5100714469604478506:5100714469604478506)扣款）	
1570789700363729210	,BO2026032354347557210205	,HJCAEB==500000066940001031==6375563757880194	,	,2026-03-23 13:33:17,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.18,404.41,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号5100235167135478506(5100235167135478506)_扣款）	
1570789684893229210	,2026032310002001210535863467	,20260323012510000000210027585320	,	,2026-03-23 13:33:18,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.09,404.32,支付宝,其它,1688增值服务-先采后付服务费:5100393170554893720-吹泡泡机鲨鱼浴室洗澡玩具儿童户外戏水	
1570789733446429210	,BO2026032354409449210205	,HJCAEB==500000066940001031==6375598717590194	,	,2026-03-23 13:33:18,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.08,404.24,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号3290377765712792770(3290377765712792770)_扣款）	
1570789799283129210	,BO2026032354394635210205	,HJCAEB==500000066940001031==6375554071230194	,	,2026-03-23 13:33:18,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.11,404.13,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号5100393170554893720(5100393170554893720)_扣款）	
1570789868899229210	,2026032310002001210535752501	,20260323012510000000210027502397	,	,2026-03-23 13:33:19,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.10,404.03,支付宝,其它,1688增值买家保障服务费-3290366173350955383（单笔主订单各SKU子单的总费用）	
1570789936626529210	,BO2026032354167320210205	,HJCAEB==500000066940001031==6375547480450194	,	,2026-03-23 13:33:21,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.22,403.81,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号3289808067270451190(3289808067270451190)_扣款）	
1570789866424229210	,2026032310002001210535707448	,20260323012510000000210027148082	,	,2026-03-23 13:33:38,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.17,403.64,支付宝,其它,1688增值买家保障服务费-3289994546284622259（单笔主订单各SKU子单的总费用）	
1570789676588829210	,2026032310002001210535716850	,20260323012510000000210027047107	,	,2026-03-23 13:33:43,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.19,403.45,支付宝,其它,1688增值买家保障服务费-3290503152753023498（单笔主订单各SKU子单的总费用）	
1570789859692429210	,2026032310002001210535562340	,20260323012510000000210027457442	,	,2026-03-23 13:33:48,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.28,403.17,支付宝,其它,1688增值买家保障服务费-5100637248836500110（单笔主订单各SKU子单的总费用）	
1570786055131286481	,2026031322001886481458590164	,T50060NP5100197835343508016	,跨境新款卡皮水豚背包扭蛋机惊喜趣味公仔奇趣蛋DIY盲盒玩具批发	,2026-03-23 13:34:47,**海(189******02)	,57.83,0.00,461.00,支付宝,其它,跨境新款卡皮水豚背包扭蛋机惊喜趣味公仔奇趣蛋DIY盲盒玩具批发	
